rolling,AnchorId,TagID,TOA,POA_SYNC,POA_REPLY
27866,2812,17839,16816,221,37
27867,31699,17839,22813,222,246
27867,31699,2812,27670,84,92
27867,2259,17839,22782,159,171
27867,2259,2812,27668,133,132
27867,23339,17839,22814,73,71
27867,23339,2812,27644,17,9
27867,2812,17839,22793,196,205
27868,31699,17839,28799,150,196
27868,31699,2812,33815,90,87
27868,2259,17839,28765,99,112
27868,2259,2812,33811,128,128
27868,23339,17839,28808,233,249
27868,23339,2812,33788,4,17
27868,2812,17839,28774,141,160
27869,31699,17839,34774,72,65
27869,31699,2812,39960,83,83
27869,2259,17839,34746,1,46
27869,2259,2812,39956,134,131
27869,23339,17839,34789,135,164
27869,23339,2812,39932,15,17
27869,2812,17839,34759,43,44
27870,2259,17839,40722,178,168
27870,2259,2812,46099,121,128
27870,31699,17839,40757,236,254
27870,31699,2812,46103,87,87
27870,23339,17839,40746,87,66
27870,23339,2812,46079,14,17
27870,2812,17839,40733,247,224
27871,31699,17839,47248,107,90
27871,31699,2812,51745,83,77
27871,2259,17839,47219,37,43
27871,2259,2812,51734,127,139
27871,23339,17839,47233,215,196
27871,23339,2812,51711,9,11
27871,2812,17839,47227,90,58
27872,31699,17839,53229,234,254
27872,31699,2812,57884,88,76
27872,23339,17839,53241,67,57
27872,23339,2812,57853,11,14
27872,2259,17839,53197,173,173
27872,2259,2812,57880,134,127
27872,2812,17839,53211,247,205
27873,31699,17839,59217,149,175
27873,31699,2812,64020,82,82
27873,23339,17839,59202,252,15
27873,23339,2812,63995,17,15
27873,2259,17839,59186,68,115
27873,2259,2812,64024,121,138
27873,2812,17839,59192,116,193
27874,31699,17839,65184,95,134
27874,31699,2812,4635,85,81
27874,23339,17839,65176,208,218
27874,23339,2812,4611,0,7
27874,2259,17839,65152,41,60
27874,2259,2812,4627,129,127
27874,2812,17839,65172,90,97
27875,31699,17839,5634,18,55
27875,31699,2812,10779,81,78
27875,2259,17839,5606,221,4
27875,2259,2812,10777,126,134
27875,23339,17839,5631,102,196
27875,23339,2812,10747,12,7
27875,2812,17839,5607,246,72
27877,31699,17839,17588,150,180
27877,31699,2812,22549,86,85
27877,23339,17839,17603,211,241
27877,23339,2812,22524,7,15
27877,2259,17839,17547,105,99
27877,2259,2812,22551,120,132
27877,2812,17839,17575,120,149
27876,31699,17839,11610,251,255
27876,31699,2812,16918,86,86
27876,23339,17839,11604,85,101
27876,23339,2812,16896,251,16
27876,2259,17839,11580,164,187
27876,2259,2812,16915,126,132
27876,2812,17839,11601,215,221
27878,31699,17839,23564,48,38
27878,31699,2812,28697,86,91
27878,23339,17839,23558,149,143
27878,23339,2812,28669,17,22
27878,2259,17839,23537,216,238
27878,2259,2812,28697,136,133
27878,2812,17839,23556,27,255
27879,31699,17839,29551,161,172
27879,31699,2812,34836,82,90
27879,2259,17839,29522,105,99
27879,2259,2812,34834,139,142
27879,23339,17839,29566,244,250
27879,23339,2812,34811,16,24
27879,2812,17839,29531,172,139
27880,2259,17839,35506,215,224
27880,31699,17839,35529,44,43
27880,31699,2812,40471,86,80
27880,23339,17839,35520,152,142
27880,23339,2812,40452,11,0
27880,2812,17839,35521,21,62
27881,31699,17839,41507,201,201
27881,31699,2812,46615,84,85
27881,2259,17839,41487,118,111
27881,2259,2812,46620,142,126
27881,23339,17839,41519,49,3
27881,23339,2812,46596,21,10
27881,2812,17839,41489,179,171
27882,31699,17839,47499,106,141
27882,31699,2812,52768,79,82
27882,23339,17839,47483,215,224
27882,23339,2812,52732,22,10
27882,2259,17839,47463,61,89
27882,2259,2812,52759,141,140
27882,2812,17839,47474,81,145
27884,31699,17839,59456,38,84
27884,31699,2812,64538,80,78
27884,2259,17839,59425,234,28
27884,2259,2812,64531,135,121
27884,23339,17839,59426,133,212
27884,23339,2812,64511,7,21
27884,2812,17839,59426,28,80
27883,31699,17839,53471,80,135
27883,31699,2812,58392,81,83
27883,23339,17839,53460,208,211
27883,23339,2812,58368,11,6
27883,2259,17839,53437,16,59
27883,2259,2812,58387,143,135
27883,2812,17839,53456,59,83
27885,31699,17839,65431,9,250
27885,31699,2812,5143,89,87
27885,2259,17839,65400,172,192
27885,2259,2812,5143,120,133
27885,23339,17839,65431,60,98
27885,23339,2812,5124,0,3
27885,2812,17839,65419,219,222
27886,31699,17839,5873,146,169
27886,31699,2812,10775,81,83
27886,2259,17839,5835,84,91
27886,2259,2812,10771,124,129
27886,23339,17839,5855,212,29
27886,23339,2812,10751,14,18
27886,2812,17839,5843,133,135
27887,31699,17839,11860,18,2
27887,31699,2812,16920,84,86
27887,2259,17839,11829,212,219
27887,2259,2812,16916,133,128
27887,23339,17839,11855,144,84
27887,23339,2812,16896,16,10
27887,2812,17839,11838,250,11
27888,2259,17839,17803,99,100
27888,31699,17839,17832,150,180
27888,31699,2812,23065,85,85
27888,23339,17839,17817,12,29
27888,23339,2812,23040,14,6
27888,2812,17839,17820,152,138
27889,31699,17839,23819,61,68
27889,31699,2812,28696,85,90
27889,2259,17839,23780,244,40
27889,2259,2812,28700,132,128
27889,23339,17839,23812,167,176
27889,23339,2812,28669,18,4
27889,2812,17839,23790,38,83
27890,31699,17839,29792,8,7
27890,31699,2812,34840,89,82
27890,2259,17839,29770,170,185
27890,2259,2812,34835,132,142
27890,23339,17839,29807,60,67
27890,23339,2812,34812,19,18
27890,2812,17839,29792,213,222
27891,31699,17839,35781,175,201
27891,31699,2812,40978,94,88
27891,2259,17839,35744,116,159
27891,2259,2812,40983,139,136
27891,23339,17839,35761,12,40
27891,23339,2812,40961,0,18
27891,2812,17839,35746,134,200
27892,31699,17839,41753,154,174
27892,31699,2812,46612,86,86
27892,2259,17839,41718,81,94
27892,2259,2812,46611,125,126
27892,23339,17839,41731,7,24
27892,23339,2812,46593,6,13
27892,2812,17839,41726,132,151
27893,31699,17839,47734,89,38
27893,31699,2812,52757,87,88
27893,2259,17839,47695,43,231
27893,2259,2812,52760,139,122
27893,23339,17839,47727,194,128
27893,23339,2812,52732,9,17
27893,2812,17839,47714,94,252
27894,2259,17839,53690,81,71
27894,31699,17839,53716,180,139
27894,31699,2812,58902,85,85
27894,23339,17839,53717,28,224
27894,23339,2812,58880,16,15
27894,2812,17839,53709,149,100
27896,31699,17839,661,71,47
27896,31699,2812,5143,82,77
27896,2259,17839,633,7,251
27896,2259,2812,5140,132,128
27896,23339,17839,657,149,148
27896,23339,2812,5120,16,20
27896,2812,17839,649,27,22
27895,31699,17839,59703,240,242
27895,31699,2812,65052,83,85
27895,2259,17839,59670,184,167
27895,2259,2812,65044,134,147
27895,23339,17839,59685,67,48
27895,23339,2812,65024,15,18
27895,2812,17839,59673,0,206
27897,31699,17839,6640,160,157
27897,31699,2812,11288,85,78
27897,2259,17839,6611,104,82
27897,2259,2812,11284,149,127
27897,23339,17839,6634,5,14
27897,23339,2812,11260,19,14
27897,2812,17839,6615,164,120
27899,31699,17839,18609,74,85
27899,31699,2812,23583,82,85
27899,23339,17839,18605,205,145
27899,23339,2812,23551,13,6
27899,2259,17839,18573,34,7
27899,2259,2812,23576,135,134
27899,2812,17839,18580,97,45
27898,31699,17839,12628,7,229
27898,31699,2812,17428,85,87
27898,23339,17839,12616,91,72
27898,23339,2812,17404,12,24
27898,2259,17839,12601,174,165
27898,2259,2812,17433,132,128
27898,2812,17839,12613,222,191
27900,31699,17839,24600,199,188
27900,31699,2812,29717,84,86
27900,23339,17839,24591,47,33
27900,23339,2812,29692,9,10
27900,2259,17839,24557,140,157
27900,2259,2812,29715,126,128
27900,2812,17839,24586,165,187
27901,31699,17839,30569,129,138
27901,31699,2812,35861,86,84
27901,2259,17839,30539,51,60
27901,2259,2812,35867,138,148
27901,23339,17839,30578,217,204
27901,23339,2812,35840,13,16
27901,2812,17839,30556,101,104
27904,31699,17839,48521,245,213
27904,31699,2812,53783,75,87
27904,2259,17839,48482,163,157
27904,2259,2812,53780,135,128
27904,23339,17839,48512,79,74
27904,23339,2812,53763,13,9
27904,2812,17839,48495,216,211
27903,31699,17839,42526,183,149
27903,31699,2812,47640,82,78
27903,2259,17839,42505,95,64
27903,2259,2812,47644,137,127
27903,23339,17839,42547,235,209
27903,23339,2812,47612,3,15
27903,2812,17839,42513,151,114
27902,31699,17839,36556,10,27
27902,31699,2812,41500,82,83
27902,2259,17839,36517,209,221
27902,2259,2812,41491,142,139
27902,23339,17839,36556,109,117
27902,23339,2812,41472,6,10
27902,2812,17839,36532,243,36
27905,31699,17839,54501,80,51
27905,31699,2812,59419,89,86
27905,2259,17839,54468,8,231
27905,2259,2812,59420,136,136
27905,23339,17839,54473,199,163
27905,23339,2812,59389,15,17
27905,2812,17839,54507,23,28
27906,31699,17839,60491,154,141
27906,31699,2812,21,93,86
27906,2259,17839,60443,115,87
27906,2259,2812,24,127,134
27906,23339,17839,60461,252,216
27906,23339,2812,65532,17,17
27906,2812,17839,60458,124,139
27908,2259,17839,6874,45,225
27908,31699,17839,6908,62,73
27908,31699,2812,11798,88,94
27908,23339,17839,6908,176,118
27908,23339,2812,11777,16,11
27908,2812,17839,6893,68,40
27907,31699,17839,926,15,232
27907,31699,2812,6169,86,72
27907,23339,17839,905,118,93
27907,23339,2812,6140,24,18
27907,2259,17839,897,191,160
27907,2259,2812,6169,133,138
27907,2812,17839,909,250,204
27909,31699,17839,12888,177,151
27909,31699,2812,17944,89,87
27909,23339,17839,12873,32,251
27909,23339,2812,17917,4,14
27909,2259,17839,12855,95,74
27909,2259,2812,17940,122,128
27909,2812,17839,12871,154,116
27910,31699,17839,18890,3,1
27910,31699,2812,24088,85,82
27910,2259,17839,18842,220,208
27910,2259,2812,24088,129,126
27910,23339,17839,18860,92,139
27910,23339,2812,24060,6,3
27910,2812,17839,18845,231,6
27911,31699,17839,24850,177,179
27911,31699,2812,29722,87,81
27911,2259,17839,24824,112,106
27911,2259,2812,29715,112,125
27911,23339,17839,24845,20,23
27911,23339,2812,29701,7,2
27911,2812,17839,24836,152,154
27912,31699,17839,30840,30,28
27912,31699,2812,35861,85,85
27912,2259,17839,30806,233,207
27912,2259,2812,35864,128,137
27912,23339,17839,30832,109,141
27912,23339,2812,35845,253,5
27912,2812,17839,30809,31,0
27913,31699,17839,36821,91,50
27913,31699,2812,42006,86,84
27913,2259,17839,36795,31,235
27913,2259,2812,42005,128,122
27913,23339,17839,36808,217,146
27913,23339,2812,41984,10,15
27913,2812,17839,36805,69,20
27915,31699,17839,49307,223,202
27915,31699,2812,53789,87,82
27915,2259,17839,49271,158,168
27915,2259,2812,53785,141,122
27915,23339,17839,49300,72,36
27915,23339,2812,53765,8,250
27915,2812,17839,49291,200,168
27914,31699,17839,42810,148,153
27914,31699,2812,48155,87,89
27914,23339,17839,42794,226,252
27914,23339,2812,48132,6,16
27914,2259,17839,42772,96,53
27914,2259,2812,48151,131,133
27914,2812,17839,42784,139,119
27916,31699,17839,55288,51,57
27916,31699,2812,59928,90,79
27916,2259,17839,55257,253,218
27916,2259,2812,59928,133,132
27916,23339,17839,55281,149,115
27916,23339,2812,59908,8,3
27916,2812,17839,55286,5,31
27917,31699,17839,61266,167,134
27917,31699,2812,537,79,82
27917,2259,17839,61235,91,85
27917,2259,2812,532,141,128
27917,23339,17839,61267,37,206
27917,23339,2812,513,13,5
27917,2812,17839,61261,132,102
27918,31699,17839,1714,11,31
27918,31699,2812,6680,81,85
27918,2259,17839,1678,219,196
27918,2259,2812,6680,140,126
27918,23339,17839,1693,99,141
27918,23339,2812,6657,16,2
27918,2812,17839,1686,2,9
27920,31699,17839,13683,224,208
27920,31699,2812,18968,84,82
27920,2259,17839,13651,167,143
27920,2259,2812,18968,126,134
27920,23339,17839,13662,85,72
27920,23339,2812,18944,22,10
27920,2812,17839,13652,215,186
27919,31699,17839,7701,134,86
27919,31699,2812,12825,90,89
27919,2259,17839,7669,51,42
27919,2259,2812,12824,128,139
27919,23339,17839,7680,224,187
27919,23339,2812,12801,1,15
27919,2812,17839,7679,94,55
27921,31699,17839,19663,35,255
27921,31699,2812,24598,85,84
27921,2259,17839,19630,216,205
27921,2259,2812,24601,127,128
27921,23339,17839,19653,145,88
27921,23339,2812,24577,8,10
27921,2812,17839,19639,1,227
27922,31699,17839,25648,23,203
27922,31699,2812,30750,79,85
27922,2259,17839,25612,227,118
27922,2259,2812,30742,135,134
27922,23339,17839,25657,135,253
27922,23339,2812,30722,15,20
27922,2812,17839,25624,32,180
27923,31699,17839,31641,15,183
27923,31699,2812,36886,92,86
27923,2259,17839,31612,187,142
27923,2259,2812,36884,145,130
27923,23339,17839,31637,86,47
27923,23339,2812,36861,17,9
27923,2812,17839,31625,238,159
27924,31699,17839,37629,244,201
27924,31699,2812,42521,84,84
27924,23339,17839,37628,92,244
27924,23339,2812,42492,17,8
27924,2259,17839,37593,195,115
27924,2259,2812,42518,128,126
27924,2812,17839,37599,11,172
27925,31699,17839,43609,253,157
27925,31699,2812,48668,86,83
27925,2259,17839,43583,167,89
27925,2259,2812,48660,131,120
27925,23339,17839,43610,63,13
27925,23339,2812,48643,13,6
27925,2812,17839,43596,203,120
27926,31699,17839,49610,203,144
27926,31699,2812,54805,85,86
27926,2259,17839,49562,169,86
27926,2259,2812,54812,132,126
27926,23339,17839,49602,36,254
27926,23339,2812,54785,9,9
27926,2812,17839,49579,191,140
27928,31699,17839,61580,0,219
27928,31699,2812,1048,84,87
27928,23339,17839,61572,103,50
27928,23339,2812,1028,2,7
27928,2259,17839,61535,198,166
27928,2259,2812,1048,120,136
27928,2812,17839,61553,224,221
27927,31699,17839,55577,248,181
27927,31699,2812,60440,85,81
27927,2259,17839,55549,165,104
27927,2259,2812,60436,127,143
27927,23339,17839,55592,45,6
27927,23339,2812,60412,14,20
27927,2812,17839,55565,210,158
27929,31699,17839,2007,77,2
27929,31699,2812,7194,80,85
27929,2259,17839,1989,240,173
27929,2259,2812,7190,122,127
27929,23339,17839,2018,158,97
27929,23339,2812,7168,9,18
27929,2812,17839,2000,42,221
27931,31699,17839,14502,40,210
27931,31699,2812,18966,86,87
27931,23339,17839,14491,124,50
27931,23339,2812,18945,16,17
27931,2259,17839,14476,221,123
27931,2259,2812,18964,146,127
27931,2812,17839,14484,21,172
27930,31699,17839,8008,50,229
27930,31699,2812,13334,87,94
27930,2259,17839,7983,233,174
27930,2259,2812,13336,121,133
27930,23339,17839,8005,162,70
27930,23339,2812,13317,0,254
27930,2812,17839,7987,18,242
27933,31699,17839,26480,183,128
27933,31699,2812,31255,91,87
27933,2259,17839,26456,137,34
27933,2259,2812,31260,132,133
27933,23339,17839,26477,18,193
27933,23339,2812,31233,16,0
27933,2812,17839,26459,197,91
27932,31699,17839,20500,231,157
27932,31699,2812,25109,86,85
27932,23339,17839,20480,94,232
27932,23339,2812,25089,15,249
27932,2259,17839,20461,157,105
27932,2259,2812,25111,131,137
27932,2812,17839,20481,204,128
27935,31699,17839,38469,47,214
27935,31699,2812,43542,86,86
27935,2259,17839,38429,1,165
27935,2259,2812,43540,142,132
27935,23339,17839,38439,148,84
27935,23339,2812,43520,18,3
27935,2812,17839,38437,22,203
27934,31699,17839,32472,141,19
27934,31699,2812,37399,86,86
27934,2259,17839,32453,67,222
27934,2259,2812,37402,133,133
27934,23339,17839,32469,215,123
27934,23339,2812,37381,17,4
27934,2812,17839,32477,104,235
27936,31699,17839,44448,28,198
27936,31699,2812,49689,86,79
27936,23339,17839,44425,139,55
27936,23339,2812,49665,13,11
27936,2259,17839,44418,206,132
27936,2259,2812,49684,127,132
27936,2812,17839,44433,10,164
27937,31699,17839,50442,250,185
27937,31699,2812,55320,92,84
27937,23339,17839,50431,87,78
27937,23339,2812,55297,10,21
27937,2259,17839,50394,204,160
27937,2259,2812,55320,135,135
27937,2812,17839,50414,233,213
27938,31699,17839,56419,20,151
27938,31699,2812,61462,89,78
27938,2259,17839,56397,185,66
27938,2259,2812,61461,135,127
27938,23339,17839,56399,108,10
27938,23339,2812,61441,0,10
27938,2812,17839,56396,246,120
27939,31699,17839,62422,176,68
27939,31699,2812,2070,85,85
27939,2259,17839,62380,85,36
27939,2259,2812,2075,138,126
27939,23339,17839,62413,32,139
27939,23339,2812,2045,9,17
27939,2812,17839,62396,145,75
27941,31699,17839,9367,26,168
27941,31699,2812,13845,87,86
27941,23339,17839,9368,95,20
27941,23339,2812,13825,15,19
27941,2259,17839,9345,204,114
27941,2259,2812,13848,139,136
27941,2812,17839,9357,238,134
27940,31699,17839,2859,140,32
27940,31699,2812,8216,81,90
27940,2259,17839,2826,86,219
27940,2259,2812,8215,134,133
27940,23339,17839,2846,216,139
27940,23339,2812,8193,21,18
27940,2812,17839,2830,143,14
27942,31699,17839,15365,175,59
27942,31699,2812,19988,86,95
27942,2259,17839,15330,112,23
27942,2259,2812,19995,133,128
27942,23339,17839,15336,11,216
27942,23339,2812,19967,9,4
27942,2812,17839,15324,151,76
27943,31699,17839,21345,84,241
27943,31699,2812,26134,85,93
27943,2259,17839,21316,21,172
27943,2259,2812,26132,126,140
27943,23339,17839,21326,216,88
27943,23339,2812,26109,14,21
27943,2812,17839,21325,81,205
27944,2259,17839,27311,154,42
27944,2259,2812,32280,139,133
27944,31699,17839,27345,213,100
27944,31699,2812,32277,86,88
27944,23339,17839,27338,56,175
27944,23339,2812,32260,9,10
27944,2812,17839,27327,178,51
27945,31699,17839,33329,135,73
27945,31699,2812,38425,93,88
27945,23339,17839,33325,212,110
27945,23339,2812,38398,14,13
27945,2259,17839,33296,81,230
27945,2259,2812,38424,134,128
27945,2812,17839,33305,139,37
27948,31699,17839,51293,157,13
27948,31699,2812,56342,83,94
27948,2259,17839,51266,71,191
27948,2259,2812,56339,133,134
27948,23339,17839,51287,252,95
27948,23339,2812,56321,9,4
27948,2812,17839,51283,135,215
27947,31699,17839,45317,241,132
27947,31699,2812,50197,88,80
27947,2259,17839,45276,182,79
27947,2259,2812,50197,135,129
27947,23339,17839,45284,88,13
27947,23339,2812,50177,255,14
27947,2812,17839,45274,211,142
27946,31699,17839,39319,78,241
27946,31699,2812,44566,92,83
27946,23339,17839,39310,193,90
27946,23339,2812,44545,2,9
27946,2259,17839,39295,26,184
27946,2259,2812,44568,119,127
27946,2812,17839,39294,58,196
27949,31699,17839,57304,219,68
27949,31699,2812,62485,91,86
27949,23339,17839,57290,87,151
27949,23339,2812,62462,17,12
27949,2259,17839,57251,162,48
27949,2259,2812,62482,141,118
27949,2812,17839,57278,192,67
27950,31699,17839,63280,38,193
27950,31699,2812,3094,83,94
27950,23339,17839,63274,141,12
27950,23339,2812,3073,16,14
27950,2259,17839,63253,243,118
27950,2259,2812,3099,139,128
27950,2812,17839,63261,56,159
27951,31699,17839,4244,169,13
27951,31699,2812,8725,86,85
27951,23339,17839,4248,5,96
27951,23339,2812,8705,21,14
27951,2259,17839,4224,78,197
27951,2259,2812,8731,134,140
27951,2812,17839,4230,150,235
27952,31699,17839,10254,209,69
27952,31699,2812,14870,81,94
27952,2259,17839,10205,183,35
27952,2259,2812,14873,126,125
27952,23339,17839,10249,39,174
27952,23339,2812,14849,7,11
27952,2812,17839,10228,179,79
27953,31699,17839,16239,44,220
27953,31699,2812,21015,84,87
27953,2259,17839,16205,8,138
27953,2259,2812,21015,134,128
27953,23339,17839,16224,193,64
27953,23339,2812,20993,8,20
27953,2812,17839,16200,81,186
27954,31699,17839,22231,204,73
27954,31699,2812,27167,83,85
27954,2259,17839,22206,138,35
27954,2259,2812,27157,128,131
27954,23339,17839,22240,36,171
27954,23339,2812,27134,12,17
27954,2812,17839,22223,159,50
27955,31699,17839,28229,65,209
27955,31699,2812,33302,88,89
27955,2259,17839,28187,32,113
27955,2259,2812,33298,128,134
27955,23339,17839,28214,138,67
27955,23339,2812,33278,9,17
27955,2812,17839,28190,85,194
27956,31699,17839,34213,135,216
27956,31699,2812,39447,86,87
27956,2259,17839,34184,54,158
27956,2259,2812,39443,131,133
27956,23339,17839,34209,194,75
27956,23339,2812,39425,8,10
27956,2812,17839,34191,112,195
27958,31699,17839,46206,240,132
27958,31699,2812,51221,80,86
27958,2259,17839,46166,178,42
27958,2259,2812,51222,140,148
27958,23339,17839,46196,92,186
27958,23339,2812,51205,14,10
27958,2812,17839,46176,8,99
27957,31699,17839,40213,173,17
27957,31699,2812,45078,85,86
27957,2259,17839,40184,95,223
27957,2259,2812,45082,126,145
27957,23339,17839,40209,25,88
27957,23339,2812,45054,16,10
27957,2812,17839,40195,131,239
27959,31699,17839,52187,63,173
27959,31699,2812,57365,85,87
27959,2259,17839,52171,227,85
27959,2259,2812,57367,133,134
